Day,Minute,Occupant-1 Activity,Occupant-2 Activity,Unit Energy Cost ($),Energy Comsumption (kWh),Control Cost ($)
1,478,11,11,0.34,0.004972756893,0.0016907373436200002
1,479,11,11,0.34,0.004972756893,0.0016907373436200002
1,480,11,11,0.34,0.004972756893,0.0016907373436200002
1,481,11,11,0.34,0.004972756893,0.0016907373436200002
1,482,11,11,0.34,0.004972756893,0.0016907373436200002
1,483,11,11,0.34,0.004972756893,0.0016907373436200002
1,484,11,11,0.34,0.004972756893,0.0016907373436200002
1,485,11,11,0.34,0.004972756893,0.0016907373436200002
1,486,11,11,0.34,0.004972756893,0.0016907373436200002
1,487,11,11,0.34,0.004972756893,0.0016907373436200002
1,488,11,11,0.34,0.004972756893,0.0016907373436200002
1,489,11,11,0.34,0.004972756893,0.0016907373436200002
1,490,11,11,0.34,0.004972756893,0.0016907373436200002
1,491,11,11,0.34,0.004972756893,0.0016907373436200002
1,492,11,11,0.34,0.004972756893,0.0016907373436200002
1,493,11,11,0.34,0.004972756893,0.0016907373436200002
1,494,11,11,0.34,0.004972756893,0.0016907373436200002
1,495,11,11,0.34,0.004972756893,0.0016907373436200002
1,496,11,11,0.34,0.004972756893,0.0016907373436200002
1,497,11,11,0.34,0.004972756893,0.0016907373436200002
1,498,11,11,0.34,0.004972756893,0.0016907373436200002
1,499,11,11,0.34,0.004972756893,0.0016907373436200002
1,500,11,11,0.34,0.004972756893,0.0016907373436200002
1,501,11,11,0.34,0.004972756893,0.0016907373436200002
1,502,11,11,0.34,0.004972756893,0.0016907373436200002
1,503,11,11,0.34,0.004972756893,0.0016907373436200002
1,504,11,11,0.34,0.004972756893,0.0016907373436200002
1,505,11,11,0.34,0.004972756893,0.0016907373436200002
1,506,11,11,0.34,0.004972756893,0.0016907373436200002
1,507,11,11,0.34,0.004972756893,0.0016907373436200002
1,508,11,11,0.34,0.004972756893,0.0016907373436200002
1,509,11,11,0.34,0.004972756893,0.0016907373436200002
1,510,11,11,0.34,0.004972756893,0.0016907373436200002
1,511,11,11,0.34,0.004972756893,0.0016907373436200002
1,512,11,11,0.34,0.004972756893,0.0016907373436200002
1,513,11,11,0.34,0.004972756893,0.0016907373436200002
1,514,11,11,0.34,0.004972756893,0.0016907373436200002
1,515,11,11,0.34,0.004972756893,0.0016907373436200002
1,516,11,11,0.34,0.004972756893,0.0016907373436200002
1,517,11,11,0.34,0.004972756893,0.0016907373436200002
1,518,11,11,0.34,0.004972756893,0.0016907373436200002
1,519,11,11,0.34,0.004972756893,0.0016907373436200002
1,520,11,11,0.34,0.004972756893,0.0016907373436200002
1,521,11,11,0.34,0.004972756893,0.0016907373436200002
1,522,11,11,0.34,0.004972756893,0.0016907373436200002
1,523,11,11,0.34,0.004972756893,0.0016907373436200002
1,524,11,11,0.34,0.004972756893,0.0016907373436200002
1,525,11,11,0.34,0.004972756893,0.0016907373436200002
1,526,11,11,0.34,0.004972756893,0.0016907373436200002
1,527,11,11,0.34,0.004972756893,0.0016907373436200002
1,528,11,11,0.34,0.004972756893,0.0016907373436200002
1,529,11,11,0.34,0.004972756893,0.0016907373436200002
1,530,11,11,0.34,0.004972756893,0.0016907373436200002
1,531,11,11,0.34,0.004972756893,0.0016907373436200002
1,532,11,11,0.34,0.004972756893,0.0016907373436200002
1,533,11,11,0.34,0.004972756893,0.0016907373436200002
1,534,11,11,0.34,0.004972756893,0.0016907373436200002
1,535,11,11,0.34,0.004972756893,0.0016907373436200002
1,536,11,11,0.34,0.004972756893,0.0016907373436200002
1,537,11,11,0.34,0.004972756893,0.0016907373436200002
1,538,11,11,0.34,0.004972756893,0.0016907373436200002
1,539,11,11,0.34,0.004972756893,0.0016907373436200002
1,540,11,11,0.34,0.004972756893,0.0016907373436200002
1,541,11,11,0.34,0.004972756893,0.0016907373436200002
1,542,11,11,0.34,0.004972756893,0.0016907373436200002
1,543,11,11,0.34,0.004972756893,0.0016907373436200002
1,544,11,11,0.34,0.004972756893,0.0016907373436200002
1,545,11,11,0.34,0.004972756893,0.0016907373436200002
1,546,11,11,0.34,0.004972756893,0.0016907373436200002
1,547,11,11,0.34,0.004972756893,0.0016907373436200002
1,548,11,11,0.34,0.004972756893,0.0016907373436200002
1,549,11,11,0.34,0.004972756893,0.0016907373436200002
1,550,11,11,0.34,0.004972756893,0.0016907373436200002
1,551,11,11,0.34,0.004972756893,0.0016907373436200002
1,552,11,11,0.34,0.004972756893,0.0016907373436200002
1,553,11,11,0.34,0.004972756893,0.0016907373436200002
1,554,11,11,0.34,0.004972756893,0.0016907373436200002
1,555,11,11,0.34,0.004972756893,0.0016907373436200002
1,556,11,11,0.34,0.004972756893,0.0016907373436200002
1,557,11,11,0.34,0.004972756893,0.0016907373436200002
1,558,11,11,0.34,0.004972756893,0.0016907373436200002
1,559,11,11,0.34,0.004972756893,0.0016907373436200002
1,560,11,11,0.34,0.004972756893,0.0016907373436200002
1,561,11,11,0.34,0.004972756893,0.0016907373436200002
1,562,11,11,0.34,0.004972756893,0.0016907373436200002
1,563,11,11,0.34,0.004972756893,0.0016907373436200002
1,564,11,11,0.34,0.004972756893,0.0016907373436200002
1,565,11,11,0.34,0.004972756893,0.0016907373436200002
1,566,11,11,0.34,0.004972756893,0.0016907373436200002
1,567,11,11,0.34,0.004972756893,0.0016907373436200002
1,568,11,11,0.34,0.004972756893,0.0016907373436200002
1,569,11,11,0.34,0.004972756893,0.0016907373436200002
1,570,11,11,0.34,0.004972756893,0.0016907373436200002
1,571,11,11,0.34,0.004972756893,0.0016907373436200002
1,572,11,11,0.34,0.004972756893,0.0016907373436200002
1,573,11,11,0.34,0.004972756893,0.0016907373436200002
1,574,11,11,0.34,0.004972756893,0.0016907373436200002
1,575,11,11,0.34,0.004972756893,0.0016907373436200002
1,576,11,11,0.34,0.004972756893,0.0016907373436200002
1,577,11,11,0.34,0.004972756893,0.0016907373436200002
1,578,11,11,0.34,0.004972756893,0.0016907373436200002
1,579,11,11,0.34,0.004972756893,0.0016907373436200002
1,580,11,11,0.34,0.004972756893,0.0016907373436200002
1,581,11,11,0.34,0.004972756893,0.0016907373436200002
1,582,11,11,0.34,0.004972756893,0.0016907373436200002
1,583,11,11,0.34,0.004972756893,0.0016907373436200002
1,584,11,11,0.34,0.004972756893,0.0016907373436200002
1,585,11,11,0.34,0.004972756893,0.0016907373436200002
1,586,11,11,0.34,0.004972756893,0.0016907373436200002
1,587,11,11,0.34,0.004972756893,0.0016907373436200002
1,588,11,11,0.34,0.004972756893,0.0016907373436200002
1,589,11,11,0.34,0.004972756893,0.0016907373436200002
1,590,11,11,0.34,0.004972756893,0.0016907373436200002
1,591,11,11,0.34,0.004972756893,0.0016907373436200002
1,592,11,11,0.34,0.004972756893,0.0016907373436200002
1,593,11,11,0.34,0.004972756893,0.0016907373436200002
1,594,11,11,0.34,0.004972756893,0.0016907373436200002
1,595,11,11,0.34,0.004972756893,0.0016907373436200002
1,596,11,11,0.34,0.004972756893,0.0016907373436200002
1,597,11,11,0.34,0.004972756893,0.0016907373436200002
1,598,11,11,0.34,0.004972756893,0.0016907373436200002
1,599,11,11,0.34,0.004972756893,0.0016907373436200002
1,600,11,11,0.34,0.004972756893,0.0016907373436200002
1,601,11,11,0.34,0.004972756893,0.0016907373436200002
1,602,11,11,0.34,0.004972756893,0.0016907373436200002
1,603,11,11,0.34,0.004972756893,0.0016907373436200002
1,604,11,11,0.34,0.004972756893,0.0016907373436200002
1,605,11,11,0.34,0.004972756893,0.0016907373436200002
1,606,11,11,0.34,0.004972756893,0.0016907373436200002
1,607,11,11,0.34,0.004972756893,0.0016907373436200002
1,608,11,11,0.34,0.004972756893,0.0016907373436200002
1,609,11,11,0.34,0.004972756893,0.0016907373436200002
1,610,11,11,0.34,0.004972756893,0.0016907373436200002
1,611,11,11,0.34,0.004972756893,0.0016907373436200002
1,612,11,11,0.34,0.004972756893,0.0016907373436200002
1,613,11,11,0.34,0.004972756893,0.0016907373436200002
1,614,11,11,0.34,0.004972756893,0.0016907373436200002
1,615,11,11,0.34,0.004972756893,0.0016907373436200002
1,616,11,11,0.34,0.004972756893,0.0016907373436200002
1,617,11,11,0.34,0.004972756893,0.0016907373436200002
1,618,11,11,0.34,0.004972756893,0.0016907373436200002
1,619,11,11,0.34,0.004972756893,0.0016907373436200002
1,620,11,15,0.34,0.012170168185500003,0.004137857183070001
1,621,11,15,0.34,0.012170168185500003,0.004137857183070001
1,622,11,15,0.34,0.012170168185500003,0.004137857183070001
1,623,11,15,0.34,0.012170168185500003,0.004137857183070001
1,624,11,15,0.34,0.012170168185500003,0.004137857183070001
1,625,11,15,0.34,0.012170168185500003,0.004137857183070001
1,626,11,15,0.34,0.012170168185500003,0.004137857183070001
1,627,11,15,0.34,0.012170168185500003,0.004137857183070001
1,628,11,15,0.34,0.012170168185500003,0.004137857183070001
1,629,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,630,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,631,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,632,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,633,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,634,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,635,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,636,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,637,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,638,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,639,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,640,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,641,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,642,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,643,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,644,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,645,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,646,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,647,11,18,0.34,0.009347668334583333,0.0031782072337583336
1,648,1,18,0.34,0.006861289888083333,0.002332838561948333
1,649,1,18,0.34,0.006861289888083333,0.002332838561948333
1,650,1,18,0.34,0.006861289888083333,0.002332838561948333
1,651,1,18,0.34,0.006861289888083333,0.002332838561948333
1,652,1,18,0.34,0.006861289888083333,0.002332838561948333
1,653,15,18,0.34,0.016545079627083337,0.0056253270732083355
1,654,15,18,0.34,0.016545079627083337,0.0056253270732083355
1,655,15,18,0.34,0.016545079627083337,0.0056253270732083355
1,656,15,18,0.34,0.016545079627083337,0.0056253270732083355
1,657,3,18,0.34,0.09842279430853333,0.033463750064901335
1,658,3,18,0.34,0.09842279430853333,0.033463750064901335
1,659,3,18,0.34,0.09842279430853333,0.033463750064901335
1,660,3,18,0.34,0.09842279430853333,0.033463750064901335
1,661,3,18,0.34,0.09842279430853333,0.033463750064901335
1,662,3,18,0.34,0.09842279430853333,0.033463750064901335
1,663,3,18,0.34,0.09842279430853333,0.033463750064901335
1,664,3,18,0.34,0.09842279430853333,0.033463750064901335
1,665,3,18,0.34,0.09842279430853333,0.033463750064901335
1,666,3,18,0.34,0.09842279430853333,0.033463750064901335
1,667,3,18,0.34,0.09842279430853333,0.033463750064901335
1,668,3,18,0.34,0.09842279430853333,0.033463750064901335
1,669,3,18,0.34,0.09842279430853333,0.033463750064901335
1,670,3,18,0.34,0.09842279430853333,0.033463750064901335
1,671,4,18,0.34,0.014189563204083332,0.004824451489388333
1,672,4,4,0.34,0.014656546632,0.00498322585488
1,673,4,4,0.34,0.014656546632,0.00498322585488
1,674,4,4,0.34,0.014656546632,0.00498322585488
1,675,4,4,0.34,0.014656546632,0.00498322585488
1,676,4,4,0.34,0.014656546632,0.00498322585488
1,677,4,4,0.34,0.014656546632,0.00498322585488
1,678,4,4,0.34,0.014656546632,0.00498322585488
1,679,4,4,0.34,0.014656546632,0.00498322585488
1,680,4,4,0.34,0.014656546632,0.00498322585488
1,681,4,4,0.34,0.014656546632,0.00498322585488
1,682,4,4,0.34,0.014656546632,0.00498322585488
1,683,4,4,0.34,0.014656546632,0.00498322585488
1,684,4,4,0.34,0.014656546632,0.00498322585488
1,685,4,4,0.34,0.014656546632,0.00498322585488
1,686,4,4,0.34,0.014656546632,0.00498322585488
1,687,4,4,0.34,0.014656546632,0.00498322585488
1,688,4,4,0.34,0.014656546632,0.00498322585488
1,689,9,18,0.34,0.042867202997583335,0.014574849019178335
1,690,9,18,0.34,0.042867202997583335,0.014574849019178335
1,691,1,18,0.34,0.006861289888083333,0.002332838561948333
1,692,1,18,0.34,0.006861289888083333,0.002332838561948333
1,693,1,18,0.34,0.006861289888083333,0.002332838561948333
1,694,1,18,0.34,0.006861289888083333,0.002332838561948333
1,695,1,18,0.34,0.006861289888083333,0.002332838561948333
1,696,1,18,0.34,0.006861289888083333,0.002332838561948333
1,697,1,18,0.34,0.006861289888083333,0.002332838561948333
1,698,1,18,0.34,0.006861289888083333,0.002332838561948333
1,699,1,18,0.34,0.006861289888083333,0.002332838561948333
1,700,1,15,0.34,0.009683789739000003,0.0032924885112600014
1,701,1,15,0.34,0.009683789739000003,0.0032924885112600014
1,702,1,15,0.34,0.009683789739000003,0.0032924885112600014
1,703,1,15,0.34,0.009683789739000003,0.0032924885112600014
1,704,1,15,0.34,0.009683789739000003,0.0032924885112600014
1,705,1,15,0.34,0.009683789739000003,0.0032924885112600014
1,706,1,15,0.34,0.009683789739000003,0.0032924885112600014
1,707,1,15,0.34,0.009683789739000003,0.0032924885112600014
1,708,1,15,0.34,0.009683789739000003,0.0032924885112600014
1,709,1,15,0.34,0.009683789739000003,0.0032924885112600014
1,710,1,15,0.34,0.009683789739000003,0.0032924885112600014
1,711,15,18,0.34,0.016545079627083337,0.0056253270732083355
1,712,15,18,0.34,0.016545079627083337,0.0056253270732083355
1,713,13,18,0.34,0.013352185568866666,0.004539743093414667
1,714,13,18,0.34,0.013352185568866666,0.004539743093414667
1,715,13,18,0.34,0.013352185568866666,0.004539743093414667
1,716,13,18,0.34,0.013352185568866666,0.004539743093414667
1,717,13,18,0.34,0.013352185568866666,0.004539743093414667
1,718,13,18,0.34,0.013352185568866666,0.004539743093414667
1,719,13,18,0.34,0.013352185568866666,0.004539743093414667
1,720,13,18,0.34,0.013352185568866666,0.004539743093414667
1,721,13,18,0.34,0.013352185568866666,0.004539743093414667
1,722,13,18,0.34,0.013352185568866666,0.004539743093414667
1,723,13,18,0.34,0.013352185568866666,0.004539743093414667
1,724,13,18,0.34,0.013352185568866666,0.004539743093414667
1,725,13,18,0.34,0.013352185568866666,0.004539743093414667
1,726,13,18,0.34,0.013352185568866666,0.004539743093414667
1,727,13,18,0.34,0.013352185568866666,0.004539743093414667
1,728,13,18,0.34,0.013352185568866666,0.004539743093414667
1,729,13,18,0.34,0.013352185568866666,0.004539743093414667
1,730,13,18,0.34,0.013352185568866666,0.004539743093414667
1,731,13,18,0.34,0.013352185568866666,0.004539743093414667
1,732,13,18,0.34,0.013352185568866666,0.004539743093414667
1,733,13,18,0.34,0.013352185568866666,0.004539743093414667
1,734,13,18,0.34,0.013352185568866666,0.004539743093414667
1,735,13,18,0.34,0.013352185568866666,0.004539743093414667
1,736,13,18,0.34,0.013352185568866666,0.004539743093414667
1,737,13,18,0.34,0.013352185568866666,0.004539743093414667
1,738,13,18,0.34,0.013352185568866666,0.004539743093414667
1,739,13,18,0.34,0.013352185568866666,0.004539743093414667
1,740,13,18,0.34,0.013352185568866666,0.004539743093414667
1,741,13,18,0.34,0.013352185568866666,0.004539743093414667
1,742,13,18,0.34,0.013352185568866666,0.004539743093414667
1,743,13,18,0.34,0.013352185568866666,0.004539743093414667
1,744,13,18,0.34,0.013352185568866666,0.004539743093414667
1,745,13,18,0.34,0.013352185568866666,0.004539743093414667
1,746,13,18,0.34,0.013352185568866666,0.004539743093414667
1,747,13,18,0.34,0.013352185568866666,0.004539743093414667
1,748,13,18,0.34,0.013352185568866666,0.004539743093414667
1,749,13,18,0.34,0.013352185568866666,0.004539743093414667
1,750,13,18,0.34,0.013352185568866666,0.004539743093414667
1,751,13,18,0.34,0.013352185568866666,0.004539743093414667
1,752,13,18,0.34,0.013352185568866666,0.004539743093414667
1,753,13,18,0.34,0.013352185568866666,0.004539743093414667
1,754,13,18,0.34,0.013352185568866666,0.004539743093414667
1,755,13,18,0.34,0.013352185568866666,0.004539743093414667
1,756,13,18,0.34,0.013352185568866666,0.004539743093414667
1,757,13,18,0.34,0.013352185568866666,0.004539743093414667
1,758,13,18,0.34,0.013352185568866666,0.004539743093414667
1,759,13,18,0.34,0.013352185568866666,0.004539743093414667
1,760,13,18,0.34,0.013352185568866666,0.004539743093414667
1,761,13,18,0.34,0.013352185568866666,0.004539743093414667
1,762,13,18,0.34,0.013352185568866666,0.004539743093414667
1,763,13,18,0.34,0.013352185568866666,0.004539743093414667
1,764,13,18,0.34,0.013352185568866666,0.004539743093414667
1,765,13,18,0.34,0.013352185568866666,0.004539743093414667
1,766,13,18,0.34,0.013352185568866666,0.004539743093414667
1,767,13,18,0.34,0.013352185568866666,0.004539743093414667
1,768,13,18,0.34,0.013352185568866666,0.004539743093414667
1,769,13,18,0.34,0.013352185568866666,0.004539743093414667
1,770,13,18,0.34,0.013352185568866666,0.004539743093414667
1,771,13,18,0.34,0.013352185568866666,0.004539743093414667
1,772,13,18,0.34,0.013352185568866666,0.004539743093414667
1,773,13,18,0.34,0.013352185568866666,0.004539743093414667
1,774,13,18,0.34,0.013352185568866666,0.004539743093414667
1,775,13,18,0.34,0.013352185568866666,0.004539743093414667
1,776,13,18,0.34,0.013352185568866666,0.004539743093414667
1,777,13,18,0.34,0.013352185568866666,0.004539743093414667
1,778,13,18,0.34,0.013352185568866666,0.004539743093414667
1,779,13,18,0.34,0.013352185568866666,0.004539743093414667
1,780,13,18,0.34,0.013352185568866666,0.004539743093414667
1,781,13,18,0.34,0.013352185568866666,0.004539743093414667
1,782,13,18,0.34,0.013352185568866666,0.004539743093414667
1,783,13,18,0.34,0.013352185568866666,0.004539743093414667
1,784,13,18,0.34,0.013352185568866666,0.004539743093414667
1,785,13,18,0.34,0.013352185568866666,0.004539743093414667
1,786,13,18,0.34,0.013352185568866666,0.004539743093414667
1,787,13,18,0.34,0.013352185568866666,0.004539743093414667
1,788,13,18,0.34,0.013352185568866666,0.004539743093414667
1,789,13,18,0.34,0.013352185568866666,0.004539743093414667
1,790,13,18,0.34,0.013352185568866666,0.004539743093414667
1,791,13,18,0.34,0.013352185568866666,0.004539743093414667
1,792,13,18,0.34,0.013352185568866666,0.004539743093414667
1,793,13,18,0.34,0.013352185568866666,0.004539743093414667
1,794,13,18,0.34,0.013352185568866666,0.004539743093414667
1,795,13,18,0.34,0.013352185568866666,0.004539743093414667
1,796,13,18,0.34,0.013352185568866666,0.004539743093414667
1,797,13,18,0.34,0.013352185568866666,0.004539743093414667
1,798,13,18,0.34,0.013352185568866666,0.004539743093414667
1,799,13,18,0.34,0.013352185568866666,0.004539743093414667
1,800,13,18,0.34,0.013352185568866666,0.004539743093414667
1,801,13,18,0.34,0.013352185568866666,0.004539743093414667
1,802,13,18,0.34,0.013352185568866666,0.004539743093414667
1,803,13,18,0.34,0.013352185568866666,0.004539743093414667
1,804,13,18,0.34,0.013352185568866666,0.004539743093414667
1,805,13,18,0.34,0.013352185568866666,0.004539743093414667
